image_stem,bleached_percentage,mean_raw_red_z,mean_albedo_z,mean_luminance_z,mean_saturation_z,median_raw_red_z,median_albedo_z,median_luminance_z,median_saturation_z
C11_Gr_PP_T3_30nov24_HBenavides_corr,0.04556801823515867,-0.16488401274347278,-0.3186578042568865,-0.9600715658256372,0.149894535398084,-0.4838823584198717,-0.7598798585119046,-0.9250865691868309,-0.6986232242000019
C11_Gr_PSa_T1_30nov24_CDaza_corr,0.919702366050552,-0.29391559765720027,3.0903195212820536,0.9115676901937559,0.40948684882506126,-0.40215551124595084,3.26999170812608,1.1254437470163807,0.5594270255026292
C11_Gr_PSa_T2_30nov24_CDaza_corr,0.9574585078735809,0.08930387172558257,2.1582506370165113,0.8516213208045358,0.297111234034756,-0.03363121256228406,2.023779462374378,0.8437183387772623,0.7741366128645393
C11_Gr_PSa_T3_30nov24_CDaza_corr,0.11186687309817829,1.650685000050805,0.5035252480331195,0.900261271590775,1.6807849881264914,1.2419051070042864,0.7974410343754142,1.1038153239656754,2.056684217169187
C11_PB_PM_T1_19nov24_CGomez_Corr,0.24967847741899918,-0.5124689745937473,0.12881772849703416,-0.8095717276081457,-1.6629937614659933,-0.5782943273858915,-0.45210386346568077,-0.9445593085137769,-2.0041819945152017
C11_PB_PP_T1_19nov24_CGomez_Corr,0.09286414944130107,2.54681403479572,1.5466596339813776,0.7832772188251261,0.4593968081657657,1.8506471391442505,1.4142193273384327,0.5579477728331366,0.3574065988303774
C11_PB_PP_T2_19nov24_CGomez_Corr,0.0,0.5152847501473754,-0.4861012743122542,-1.569433578335295,-1.7458676651797382,0.2761328240370425,-0.2644394686112734,-1.569534775777008,-1.6950651427218253
C11_PB_PP_T3_19nov24_CGomez_Corr,0.0,0.8775442304136892,-0.23937446438899657,-1.1656734316375952,-1.547317237431761,0.5871598415124719,0.17143087636108936,-0.8974018744939958,-1.2893578416894302
C11_PB_PSA_T1_19nov24_HBenavides_Corr,0.8657304953476184,-0.5152981332460471,1.1368228345597369,0.6670792974142857,-0.6480433197523684,-0.5073467607890841,1.425164374985167,0.8014715237577325,-0.6144534449141278
C11_PB_PSb_T1_19nov24_HBenavides_Corr,0.6915840777893727,0.44823682585484803,1.8146070450177514,1.3474413027353829,1.2898053792335018,0.13135772569237272,1.6567597581943512,1.318676227172957,1.6955411486067276
C11_PB_PSb_T2_19nov24_HBenavides_Corr,0.3443474463252913,-0.1546561861131449,0.8509998162258018,-0.42852306989426603,-1.0116320313430702,-0.2509468927985829,0.2574927047170573,-0.5933430907242659,-1.5804834522951836
C11_PB_PSb_T3_19nov24_HBenavides_Corr,0.8040947113641537,-0.2557315373613663,2.2879548256613162,1.492259800480354,1.7801477590243189,-0.32417704381088713,2.713166666350798,1.367910488669241,1.8965574553520377
C12_BC_PM_T1_29nov24_CDaza_corr,0.8558373635983234,-0.5708090481944516,-0.8216987777790246,1.1981896407229033,-0.28453186991517276,-0.6568757068596204,-0.4468968422463438,1.285378757320789,-0.32518694075912996
C12_BC_PM_T2_29nov24_CDaza_corr,0.21357972116732574,0.8895498627119186,-0.3906875207872356,-0.03474293781756142,0.9738338986160133,2.0126528612565213,-0.5993546707404456,-0.20394199354518078,0.8125917743004679
C12_BC_PM_T3_29nov24_CDaza_corr,0.608468819807099,-0.7881255392670005,0.6286410454999407,0.790985159687322,2.0793434272167084,-1.4052302877777025,-0.00504631619240385,0.6751248006712605,1.4628832549566246
C12_BC_PP_T3_29nov24_HBenavides_corr,0.2922532877499054,0.251144289705051,0.28261191493966437,0.2519934641882419,1.1604378457931317,1.295347328445844,-0.9420968982044807,-0.2153026061596793,0.5152700419412344
C12_Gr_PM_T1_30nov24_CGomez_corr,0.19847001082478635,-0.6147045596242542,-0.7978719515945456,-1.399610323129805,-0.9805399371301575,-0.5213249783297574,-0.9776877953814713,-1.5597708623534117,-0.7601324865459129
C12_Gr_PM_T2_30nov24_CGomez_corr,0.6837653662428035,-0.9733335185658187,2.544314660746459,1.7137176274319934,1.6481899733490437,-1.0936667339008923,2.877363586987914,1.7101141644407518,1.5015597546560189
C12_Gr_PM_T3_30nov24_CGomez_corr,0.7535967384307878,-0.569147091695502,-0.33642401241293574,-0.0019200269617705582,-0.3433369428233509,-0.5388340110204117,-0.2078453233827147,-0.01313504207194701,-0.30805768726752664
C12_Gr_PP_T3_30nov24_HBenavides_corr,0.0,-0.2129596757657591,-0.8389249530639202,-1.1022638453436377,-0.08601525599085712,-0.29795129201280357,-0.5812700770711796,-0.9545374201125449,-0.24698047316302985
C12_Gr_PSa_T1_30nov24_CDaza_corr,0.5573168845313596,-0.5948778018521946,1.6978504276928783,1.1386910579191183,-0.1909340725955852,-1.3244499080243162,1.0381106304240724,0.8953199654837352,-0.21165947503401017
C12_Gr_PSa_T2_30nov24_CDaza_corr,0.0,0.148102115723796,0.20303873225456434,0.9905993250134886,-0.4617015713866597,-0.13830866550569856,0.7701959047126411,1.1018578993883872,-0.5494778431631646
C12_Gr_PSa_T3_30nov24_CDaza_corr,0.05706369582823668,-0.08168950164747167,0.47259916105381566,0.28326222418425695,-0.7314146078108118,-0.4463186644308657,0.5666780377085948,0.5018630845805088,-0.7987151874080459
C12_PB_PM_T1_19nov24_CGomez_Corr,0.5995840450052413,-0.4263381661403254,0.8516170303683134,-0.25236683298048046,-0.9642057823571301,-0.4637729986796839,0.3184604136157144,-0.3263386338346851,-1.5350520866894142
C12_PB_PP_T1_19nov24_CGomez_Corr,0.0,3.793949501583715,2.0970971069821234,0.7983123663443458,1.6347581402896305,2.7579369543609733,2.1806530522094087,0.6840500974795299,1.7541559745301691
C12_PB_PP_T2_19nov24_CGomez_Corr,0.0,-0.4280497722831115,-0.44229441203685466,-0.8385491459199983,-1.6400848014832325,-0.6749649117872777,-0.07336873639455127,-0.6289198416806447,-1.4840211329426756
C12_PB_PSA_T3_19nov24_HBenavides_Corr,0.052947238499239074,1.4614980808739988,-0.7475645144411399,-2.4039856149393963,0.32467875661706375,1.1508014718854986,-0.31121665773333546,-2.077372084061578,0.9035715853556389
C12_PB_PSb_T1_19nov24_HBenavides_Corr,0.12222839233703382,-0.15451072136716767,0.184659440452177,-1.012606720403251,-0.15798051794489887,-0.3265014202943037,-0.2567929079346559,-1.3401444691966804,-0.42019655905470005
C12_PB_PSb_T2_19nov24_HBenavides_Corr,0.07754709320680513,0.12746092958354055,0.14311325773967493,-0.7091203255209252,-1.4939675243756698,-0.0720264457850454,0.17736254083128067,-0.6699379533298025,-1.5804834522951836
C13_BC_PM_T1_29nov24_CDaza_corr,0.04601813525400554,3.4945882806408535,-1.0867693572375767,-2.1217220691273493,0.4251772186202185,2.9101817702570565,-0.8682349091486624,-1.7881732287863734,0.7658175332547698
C13_BC_PM_T2_29nov24_CDaza_corr,0.41951480329103696,1.1470189789061014,-0.5768561821959852,-1.3372643263158825,0.742051660562302,1.816915409029941,-0.8706022627426446,-1.4978404654167536,0.8272483487313884
C13_BC_PM_T3_29nov24_CDaza_corr,0.5666031835465694,0.5328398189523174,-0.48837528947708364,-0.6897749430980129,0.6141764690600697,1.449599392780541,-0.879146755582307,-0.7235543291904698,0.26491116051988994
C13_BC_PP_T3_29nov24_HBenavides_corr,0.674811895323351,-1.4233265326304534,0.7319811031679144,0.3271167930273531,1.7575423678383413,-0.6397219067462835,-0.4705012982428015,0.1763626719911634,0.9965522133351256
C13_Gr_PM_T1_30nov24_CGomez_corr,0.0,0.2679851004758531,-0.6383294126342094,-0.7250283100590866,-1.0770510125978419,0.06893020964807829,-0.1863082319548707,-0.5761088062174903,-0.9918620078912511
C13_Gr_PM_T3_30nov24_CGomez_corr,0.9811225217200868,-0.2877729785635985,-0.2902749227787542,0.1392768715319799,-0.2765722091676559,-0.27750698114002403,-0.003701131558834536,0.06871550552360851,0.031210682671450305
C13_Gr_PP_T3_30nov24_HBenavides_corr,0.12320058124237789,-0.6374641305682022,-0.515587352311266,-1.0281829112666625,-0.44796560281833475,-0.3183335293729377,-0.6207220075787826,-0.9955541336012903,-0.6485547207528605
C13_Gr_PSa_T1_30nov24_CDaza_corr,0.02252893544535859,0.8405474063380168,1.0673235779995094,0.7992379974787821,2.0052216367100355,0.40283531136337597,1.2083171848317973,0.7422359411998355,2.3262806327822334
C13_Gr_PSa_T3_30nov24_CDaza_corr,0.06538729052425975,0.5610364614195583,-0.4376778154707141,-0.10401883666752354,-0.5680231894132375,0.20068523506805738,-0.39070668081060544,-0.21989835943506963,-0.37966027809277125
C13_PB_PM_T1_19nov24_CGomez_Corr,0.0,-0.3080535515012517,-0.17615993477816053,-0.1339854702675102,-1.5202692009671595,-0.25025609449943953,0.21913223731460604,-0.06492066668868492,-1.3940947030743032
C13_PB_PP_T2_19nov24_CGomez_Corr,0.0,-1.2420731039108965,-0.5478642295535121,-0.8510474783859315,-1.8892307213432435,-1.035709739945538,-0.14452386267737344,-0.6004351195998637,-1.6607445530549636
C13_PB_PSb_T2_19nov24_HBenavides_Corr,0.9624851234927905,-0.05079697062454473,4.567434990970916,2.666930411666828,1.9517712377991308,-0.16497937990928013,4.829214923422751,2.32277631258451,2.171957252263269
C14_BC_PM_T1_29nov24_CDaza_corr,0.19447264597542643,0.9344888877086718,-0.44378823548157986,-1.0643515046824765,0.5865624760832326,1.8543838416876597,-0.89525491316655,-1.3119251179621632,0.3187628275022577
C14_BC_PM_T2_29nov24_CDaza_corr,0.35279358578924425,0.06683958550550459,-0.11057733270391348,-0.5841701416932169,1.267666581033246,1.4050631839305194,-0.8198212750736845,-1.0211102688823657,0.7006631063824089
C14_BC_PM_T3_29nov24_CDaza_corr,0.5045009201636164,0.9579479088982468,-0.8421094475995866,-0.8054772934685182,0.050347394154481515,1.6404539335420911,-0.807659617168588,-0.7268036539887683,0.15032170975779133
C14_Gr_PM_T3_30nov24_CGomez_corr,0.1484655953364172,-0.1956598235510647,-0.6616337900598167,-0.3608148094518338,0.10199300384045336,-0.2650762992908481,-0.5722757613444956,-0.26720148176981745,0.13231199559772214
C14_Gr_PP_T3_30nov24_HBenavides_corr,0.12539589936035908,1.3109342293701074,0.4522148083945883,0.08169313515076507,0.968091215714824,1.2867221831342976,0.09612720495236692,-0.22313286373299723,0.9568975739622757
C14_Gr_PSa_T1_30nov24_CDaza_corr,0.0,-0.12720690144260138,1.1624304946659179,0.677977235999572,0.8076576568194478,-0.483314477967551,0.7682560970627041,0.5717789348962553,0.8022320638714299
C14_Gr_PSa_T3_30nov24_CDaza_corr,0.6401207120891781,-0.9117008896370068,1.4902873302891921,1.242766371408603,0.3882853924851903,-1.6923921907032777,0.5843710712647772,1.3574382671807488,0.5688450360942701
C14_PB_PM_T1_19nov24_CGomez_Corr,0.0,0.010660577981264584,0.0038277341422430673,-0.37153586848228826,-1.2638789999697235,-0.06928169026549531,0.28341503378992483,-0.3344602680379365,-1.2215004562368512
C14_PB_PM_T3_19nov24_CGomez_Corr,0.0,-0.1340332919469345,-0.08526872052070082,-0.30656750702646796,-0.29519210285859093,-0.21244164810291527,0.09252979996375547,-0.278224578460775,-0.13300240187257717
C15_BC_PM_T1_29nov24_CDaza_corr,0.08456182621949526,2.6336225173351915,-1.4067051403487452,-1.7443331611569088,-0.35879873872671747,2.3898778997275305,-1.0380912443086348,-1.479442352182739,0.03908742316017794
C15_BC_PM_T2_29nov24_CDaza_corr,0.279467680608365,1.5296652997688063,-0.9718912895724552,-1.0343243697968503,0.19534900398525396,2.0058395250071412,-0.857092582035763,-1.08043952818789,0.47411698301342875
C15_BC_PM_T3_29nov24_CDaza_corr,0.0,1.2747474784307153,-0.9333442011245132,-1.2567043596563605,0.21596334656009544,1.921323671888814,-0.9052866597015994,-1.3817436563132104,0.2846632386929722
C15_Gr_PSa_T3_30nov24_CDaza_corr,0.38910357001532087,-0.08567889408205706,0.9186467222734359,1.516574380854372,0.6964086657404154,-0.31218825162103864,1.1382876867734029,1.6026168807694008,0.8771614767664476
C16_BC_PM_T1_29nov24_CDaza_corr,0.9067975585145668,-2.0071061738141434,1.2302284588593293,1.7080859982069094,2.3709561093229286,-2.223491321130004,1.1798215475431042,1.6881322864378048,2.0501297703611323
C16_Gr_PSa_T3_30nov24_CDaza_corr,0.0923319415302458,1.0063493432678114,0.12993107423708297,-0.04578577120157719,1.4883337052084713,0.43273261924605244,-0.278540559313901,0.06437617486784293,1.5730985757681613
C17_Gr_PSa_T3_30nov24_CDaza_corr,0.188239393566994,-0.8409579865873809,1.1646444406149656,0.6265850547544887,-0.39071861045518974,-0.7662775072456639,1.454064638670805,0.7223630483628753,-0.4668935341517189
C18_Gr_PSa_T3_30nov24_CDaza_corr,0.03970234213275011,-0.2073039716003087,-0.3256077771185798,0.3762261104754338,0.2654886972696545,-0.6208650798652187,-0.2746703688745172,0.3326180037223524,-0.23112779485408233
C19_Gr_PSa_T3_30nov24_CDaza_corr,0.044133141795433664,0.8185003513354424,-1.0781137254845408,-0.8359606928267392,0.4830207699505331,0.4677697368936186,-1.059470067695694,-0.9662397431318215,0.6292832034441876
C1_BC_EM_T1_29nov24_CGomez_corr,0.5254401648145579,0.652368287826454,-1.593763687654552,-1.1435018299224449,-0.021633357931070032,0.3869506380184831,-1.0886316035082102,-1.4844967020733797,-0.37971949282636613
C1_BC_EM_T2_29nov24_CGomez_corr,0.39594738541562113,0.4981120707046132,0.23035193323791153,0.15210391480460514,1.6121247913053183,0.325164753134603,-0.795869812850096,-0.04765226706784798,1.68892360689735
C1_BC_EM_T3_29nov24_CGomez_corr,0.5277757321937186,-2.4114563574044823,1.1356811654173549,1.7955793351290366,0.9659853134456643,-2.106968889877524,1.1601338707850433,1.912776956946538,1.0183749514516356
C1_BC_EP_T1_29nov24_CDaza_corr,0.11283350504849902,-1.0866392320791085,-0.05093485618400362,0.21150577262306824,-0.8826987882971025,-0.7820380335652659,-0.17267495705474553,0.12239563749907897,-1.0835345132374203
C1_BC_EP_T2_29nov24_CDaza_corr,0.206614503480891,-0.3249196226171637,-0.13726954309110456,-0.01745305767236895,-0.2831336021903503,-0.3543275624580183,-0.5650179761630897,-0.2835831680571428,-0.5751017960299853
C1_BC_EP_T3_29nov24_CDaza_corr,0.03631634524586186,-0.12556410796408,-0.6923963093906461,-0.3719166026874602,-0.9187936282755479,-0.4811419050249604,-0.5942439330390686,-0.34954613925509703,-0.8436998276162109
C1_BC_ESa_T1_29nov24_CDaza_corr,0.011346730208017035,-0.5335186814876753,0.004008767888822979,0.8363102565941186,-0.9690082898372924,-0.6063337320138433,0.5233637351117872,0.9009070144914807,-0.8649494818295252
C1_BC_ESa_T2_29nov24_CDaza_corr,0.22458962938809388,-0.10237859533879748,0.11028855869063346,1.7083626856151215,0.9817742911511643,-0.1763800102020822,0.44309819595715455,1.657439869065925,0.9994518795488813
C1_BC_ESa_T3_29nov24_CDaza_corr,0.15970877290680527,-0.987936611178444,1.0407887985236204,1.919579224877844,-0.3908005948097659,-0.846703883600201,1.137414173567082,1.9572731324374546,-0.6553561486719768
C1_BC_ESb_T1_29nov24_CGomez_corr,0.0,-0.7202640576526602,-0.7385680577466942,1.7307427662826989,-1.0009969226373447,-0.7138665665389483,-0.22159726584446365,1.6551317858572197,-0.9348950723317824
C1_BC_ESb_T2_29nov24_CGomez_corr,0.05321885350461015,-0.15983281476789185,0.3705612718081123,0.511246482814836,0.3361063177823448,-0.09030986091068251,-0.33617186759910656,0.4478062881899515,0.3742671085310503
C1_BC_ESb_T3_29nov24_CGomez_corr,0.07232721349222875,-0.0024356043886025166,-0.3390549024471639,-0.05362010965415398,-0.751010757594949,0.14247625952671678,-0.4138496399451165,-0.14488453662381703,-0.9561568731571162
C1_BC_PM_T1_29nov24_CDaza_corr,0.4089135495791838,0.9744977901770945,-0.6195891154662497,-0.9147934826567261,0.6226457929150672,1.7701230431014896,-0.8327683558697271,-1.030410552313227,0.5124473042702686
C1_BC_PM_T2_29nov24_CDaza_corr,1.0,-0.8523512732782929,-1.0710327568870563,0.8604953565096976,0.0570765339671843,-0.7016983142927388,-0.6574637016417367,0.7194520783843652,0.34422246370092646
C1_BC_PM_T3_29nov24_CDaza_corr,0.1793433788043968,1.194104262190806,-0.9911311407490672,-1.6071640297810301,-0.07939492490680845,1.7181589087679743,-0.9393844126453968,-1.5814188596498897,0.16636468498837698
C1_BC_PP_T1_29nov24_HBenavides_corr,0.3872744616477621,-0.903148956247758,0.9803464219161495,1.1444675819429315,1.5735898778059958,-0.8802788934598116,-0.07989791559966959,1.2635076136225,0.8419440622454828
C1_BC_PP_T2_29nov24_HBenavides_corr,0.034643729625882816,1.0354440345560256,-0.9865041589354044,-0.7406064277150344,-0.26796120728055683,1.27068140412394,-0.8895290962175147,-0.745377935434739,0.02156795975744957
C1_BC_PP_T3_29nov24_HBenavides_corr,0.0,0.136269821655803,-0.7571364082596559,-0.32514486994441294,0.061468175154251674,0.6351838442660865,-0.7819401903479735,-0.46041662473728073,0.3321278121884428
C1_BC_PSa_T1_29nov24_CDaza_corr,0.0,-0.1327720167842097,-0.24953029235228263,1.0616956574517424,-0.5215713074800715,-0.3486985396627744,0.34449380610140135,1.0091072932181608,-0.627750948422427
C1_BC_PSa_T2_29nov24_CDaza_corr,0.015176087296507693,-0.5812833809511959,-0.4060997001668641,0.9559024157368968,-0.21619507681527717,-0.7873130529616604,0.003467867152728295,0.9385589151318676,-0.2229139858818148
C1_BC_PSa_T3_29nov24_CDaza_corr,0.0,0.3137585879076134,-0.748429440339891,0.9339855359950447,0.7324708253194561,-0.0017285000086958119,-0.24547472149306854,0.9657285275287935,0.9110900007897925
C1_BC_PSb_T1_29nov24_HBenavides_corr,0.13009261657090415,2.453508417284726,-1.0627696402846885,-1.559591907418406,-0.09096416410419121,2.276020327394165,-0.8972084832548161,-1.3533833705091283,0.20588672384668122
C1_BC_PSb_T2_29nov24_HBenavides_corr,0.9835554101490379,0.6114613365370579,-1.0040566434180143,-1.0775026344597067,-0.19224771130923227,1.412691465504334,-0.8835305473680508,-1.0045216548540128,0.09923677106874408
C1_BC_PSb_T3_29nov24_HBenavides_corr,0.6284091786352052,-2.1751928654068022,0.0863788865543297,1.1087463897540453,2.0414908351199874,-2.402494123100913,0.6331719278749994,1.5819576625165357,2.1558596172785958
C1_Gr_PM_T1_30nov24_CGomez_corr,0.3423075926125165,-0.5947454028019639,0.4867020911605905,-0.059949623135884124,-0.22628141927666204,-0.4828301816510697,-0.033015232300532195,-0.3037759599964484,-0.18920477568659902
C1_Gr_PM_T2_30nov24_CGomez_corr,0.13986669496311271,-0.6266570580931146,-0.7347118265190246,-1.2323265804871522,-0.5916471511980049,-0.5636056446905832,-0.5431651519088315,-1.3443333577920773,-0.5364328879631032
C1_Gr_PM_T3_30nov24_CGomez_corr,0.6863286570770516,-1.0048270715930827,0.9000384829688549,1.003904212835115,-0.7958936025485992,-0.8997527679319262,1.1087240414300956,0.9256080348643636,-0.6998679145261066
C1_Gr_PP_T1_30nov24_HBenavides_corr,0.005287324020782749,0.02698398720050698,-0.6349961022221171,-0.7156660251252277,-0.7345073447995707,0.07860568796072427,-0.36317173668776553,-0.633849475662504,-0.6919645189721141
C1_Gr_PP_T2_30nov24_HBenavides_corr,0.0602034674665397,0.6351363772296411,-0.5903853273771593,-0.4059375931423195,-0.02238179574865266,0.4654422874640315,-0.3456993305475985,-0.34357599429436786,-0.297944283137772
C1_Gr_PP_T3_30nov24_HBenavides_corr,0.27068744963296226,-0.7834349544940218,-0.5110121787210378,-0.4676107540025675,0.10544390289436538,-0.4215623954915471,-0.7066533337471705,-0.47240305395234655,-0.049240377604078435
C1_Gr_PSa_T1_30nov24_CDaza_corr,0.3620140876133013,0.4977523285483941,0.007136379591470176,0.7020274604376103,1.626570661266494,0.11759953109751198,0.13451369782185305,0.7522232806573251,1.5397945900461503
C1_Gr_PSa_T2_30nov24_CDaza_corr,0.677870397694098,-0.38164913145552115,1.448490485466041,1.013105803271447,0.7159254758265756,-1.3893400831297027,1.2882209378644398,1.2595032822015333,0.8037061902023466
C1_Gr_PSa_T3_30nov24_CDaza_corr,0.5138382043278924,0.3939279549151178,1.6289960005924373,1.3754429933068555,0.694699839769226,0.18402310634201122,1.9168479940743564,1.396104113752171,0.6890188917323135
C1_Gy_EM_T1_27nov24_CGomez_corr,0.3708825821314739,0.1831791535711221,-0.04192895835544679,0.5152326312139237,0.3196841337253715,0.09574350875397415,0.18985165908806023,0.5564232187195115,0.17998474852697063
C1_Gy_EM_T2_27nov24_CGomez_corr,0.6346621357656671,-0.5551432789944476,0.08623278500396078,-0.3059524748488825,-0.1747272391474065,-0.30807111834171347,0.05281847159130341,-0.22985493936348755,0.008031235473544967
C1_Gy_EP_T1_27nov24_HBenavides_corr,0.0,-1.6922089695823592,-0.40792632358900477,-0.7693634209607348,-0.1187572381136049,-1.329238172747293,-0.5268916308632644,-0.8654147605802811,0.053952177024876376
C1_Gy_EP_T2_27nov24_HBenavides_corr,0.2519960788894121,0.073507445568114,0.5680067778416621,0.11344629079040477,0.012385237712935556,0.3297182447701486,0.18926014199162683,0.10657768949001263,-0.20334107023601955
C1_Gy_EP_T3_27nov24_HBenavides_corr,0.7756361740952928,-0.9271332184063408,-0.4331103128019512,0.9872559546045089,0.23576577955897274,-0.46706904074223365,0.010236951897591459,1.0988954771067025,0.34561864927138497
C1_Gy_ESa_T1_27nov24_HBenavides_corr,0.21460592917043206,0.08513155955054677,-0.08007373647608043,0.7806621759948661,0.09402427569888203,-0.10571331088526462,-0.11101805523275891,0.9131481885336765,0.1561082207615043
C1_Gy_ESa_T2_27nov24_HBenavides_corr,0.10081271003295274,0.7643909500174415,-0.17872273063261251,0.35412734151815545,0.3150567402928869,0.019243743016187066,-0.3738751651837568,0.38662390707390015,0.3095432115736013
C1_Gy_ESa_T3_27nov24_HBenavides_corr,0.06024559151732263,0.3988598195362144,0.6732211366590375,0.8567835833677783,0.48104332243047887,-0.04102041892402849,0.9228330197574272,1.1505049335114845,0.6886433589773786
C1_Gy_ESb_T1_27nov24_CGomez_corr,0.14549820431742574,-0.245069929632256,0.083514210436676,0.5195309200038913,-0.11301304398007321,-0.6836754850023657,0.35797735424056076,0.9080952368034481,-0.19143435380394802
C1_Gy_ESb_T2_27nov24_CGomez_corr,0.02590467409775999,-0.059110237304824856,1.9323922739040265,1.4299974264625068,0.44330633960795324,-0.4145609949365282,2.162774091859924,1.566877663573107,0.32708899263570523
C1_Gy_ESb_T3_27nov24_CGomez_corr,0.1010206732511748,0.0032148734985493212,-0.10956335490038376,0.9617698843684234,0.23371314822988318,-0.2392260615148078,0.26401588628368206,1.2595032822015333,0.39041130552846476
C1_Gy_PM_T1_27nov24_CGomez_corr,0.6252482953453382,-1.004113684605326,-0.2749250548842589,-0.29804915722350633,0.27222992694109666,-0.3254701395594615,-0.09624576452228266,-0.07830693410859431,0.014509765956477476
C1_Gy_PM_T2_27nov24_CGomez_corr,0.0020934348947927095,-0.4102429710734544,-0.1431929106323946,0.43119364795086684,0.034334376254217945,-0.1603072725515507,0.14571728652793733,0.4421090641417128,0.22989214066190955
C1_Gy_PM_T3_27nov24_CGomez_corr,0.4579237707329844,-0.48841415767813373,1.1334528217387878,1.5394438668261683,-0.5743571419683979,-0.6412497755822892,1.5979389896750356,1.655389047373092,-0.6512789359041128
C1_Gy_PP_T1_27nov24_CDaza_corr,0.05241759253832565,0.50535569242645,-0.609673682380267,-0.6006357399913822,-1.1114391045495686,0.006205847003707129,-0.45001722077333756,-0.661484675476742,-1.3389399745469592
C1_Gy_PP_T2_27nov24_CDaza_corr,0.41303899851452186,0.153771756631376,0.5489349788522272,-0.30119792158632014,0.4791614603560826,0.6607851734023109,-0.5996389159647683,-0.6291424288182907,-0.07247009827950875
C1_Gy_PP_T3_27nov24_CDaza_corr,0.19146573734908295,-0.3356256537118119,-0.37779801244208705,-0.07226259815982576,-0.6230430031117437,-0.16054942070979134,-0.6063134843530131,-0.17272442712242286,-0.7377145644404496
C1_Gy_PSa_T1_27nov24_CDaza_corr,0.41156567680685013,1.3589785347226022,-0.9051379868684345,-1.4315076028511595,-0.7861325528489199,0.5567389036023308,-1.1228935685809425,-1.9263595742446147,-0.8177740651812956
C1_Gy_PSa_T2_27nov24_CDaza_corr,0.0,1.0040637175585643,-0.2551371458724988,0.8153344223269932,-0.3165171024424546,0.13941130301619364,-0.14421027186470697,0.7210359144994739,-0.617002209002877
C1_Gy_PSb_T1_27nov24_CGomez_corr,0.8648877301599561,-0.8371184141306882,-0.007517440690685983,2.8106706763084883,-0.9952487615189142,-0.5068200578154489,0.8016730109367882,2.6869243956599167,-0.9034677381667772
C1_Gy_PSb_T2_27nov24_CGomez_corr,0.0,1.5062628965941325,-0.6754368461443885,-0.402112524599266,-0.4982106779309705,0.7671343090625137,-0.447994838493426,-0.33830073505857605,-0.2533948965269708
C1_Gy_PSb_T3_27nov24_CGomez_corr,0.0,-0.26236716870780113,-0.35515793681537045,-0.5938923514728559,0.16425464292382766,-0.1976036202237174,-0.24908069453667084,-0.5618221234920283,0.3124280319282221
C1_PB_PM_T1_19nov24_CGomez_Corr,0.0,0.48094374649376653,-0.15169866438141708,-1.5322083318925768,-0.9794784853136516,0.21420312527237984,0.2707086082384389,-1.1977256125381772,-0.6642768229825988
C1_PB_PM_T2_19nov24_CGomez_Corr,0.0,1.49929888076127,-0.1537443221149348,-0.20602130674646174,-0.23152237304016846,0.9904274841897986,0.17256453713707112,-0.10398526860970896,-0.24082045383971862
C1_PB_PM_T3_19nov24_CGomez_Corr,0.676759365047502,0.5328659503438102,0.04821380999535725,-0.4297284713049724,-0.7257210399607511,0.11175417289186021,0.3182033719659878,-0.4833168144990584,-0.8828306443457218
C1_PB_PP_T1_19nov24_CGomez_Corr,0.0009221250082266811,1.365175158691956,-0.5785493315846306,-1.4811078670374884,-1.1595285956297876,1.164813491834048,-0.206225960989437,-1.243336960773983,-0.8704488604213338
C1_PB_PP_T2_19nov24_CGomez_Corr,0.0,-0.1299289213897803,-0.2812373971509253,-0.44566381629714924,-1.062704317259137,-0.08749258386150706,0.12086907024886492,-0.36098896370184164,-0.9860204997275612
C1_PB_PP_T3_19nov24_CGomez_Corr,0.006435312938447759,-0.3104332502198734,-0.23636179849415173,-0.858909562651031,-1.8561462561908952,-0.38218381949420444,0.06711170092710168,-0.6906737907732643,-1.6411750114680628
C1_PB_PSA_T1_19nov24_HBenavides_Corr,0.5220155193139984,0.3082858034826134,0.5039349932535402,-1.1606872779121702,-0.7870434481433125,0.10937141043120287,0.669019813151373,-1.4205694524358052,-0.5372871996751383
C1_PB_PSA_T3_19nov24_HBenavides_Corr,0.8073457880008096,-2.654845008815898,4.109780263446785,2.2650554387866393,2.6579723782596836,-2.295613367753202,4.200718958454194,1.95246178282648,3.1323692828823817
